episode_id,deminf_score,num_timestep_samples,raw_score_mean,normalized_score_mean,rank
227,-0.08461978504867763,148,-7.431749213923204,-0.08461978504867763,249
130,-0.08632635503864564,176,-7.4316000793919414,-0.08632635503864564,250
264,-0.0933070505821304,187,-7.43251463096197,-0.0933070505821304,251
394,-0.09626088932274052,146,-7.444437797755411,-0.09626088932274052,252
107,-0.09885166919910317,164,-7.441981880645442,-0.09885166919910317,253
143,-0.10215091664980476,168,-7.444716513156891,-0.10215091664980476,254
344,-0.10807493563914548,171,-7.449626728340432,-0.10807493563914548,255
169,-0.10846154748779761,175,-7.450178706759498,-0.10846154748779761,256
146,-0.11003324664004491,168,-7.457915626821064,-0.11003324664004491,257
19,-0.11099673353476795,172,-7.452048505923544,-0.11099673353476795,258
253,-0.11276021382604781,138,-7.458260877120898,-0.11276021382604781,259
219,-0.11317984172084262,192,-7.459931314819389,-0.11317984172084262,260
284,-0.11561019100959709,168,-7.460173950308845,-0.11561019100959709,261
129,-0.11636860979619076,195,-7.456501069028154,-0.11636860979619076,262
182,-0.11915166632327975,202,-7.461137422240607,-0.11915166632327975,263
269,-0.12039673459478231,159,-7.459839842854306,-0.12039673459478231,264
52,-0.12453412977975926,145,-7.465343180470083,-0.12453412977975926,265
267,-0.12466368310605218,207,-7.462779104229717,-0.12466368310605218,266
180,-0.12916594606935208,189,-7.4698741196324585,-0.12916594606935208,267
263,-0.1349783250848205,180,-7.471926020692895,-0.1349783250848205,268
33,-0.13670476170574644,188,-7.4826904569111825,-0.13670476170574644,269
42,-0.137076071831272,150,-7.475316218270195,-0.137076071831272,270
162,-0.13837039770573195,187,-7.477702242805359,-0.13837039770573195,271
387,-0.14725669048269205,175,-7.468423990522112,-0.14725669048269205,272
314,-0.14812697522267532,198,-7.4825826558199795,-0.14812697522267532,273
184,-0.1497845228625907,167,-7.486167190079679,-0.1497845228625907,274
80,-0.1503277313486853,190,-7.490331329379166,-0.1503277313486853,275
301,-0.15142767198897464,149,-7.4875653094093275,-0.15142767198897464,276
202,-0.1520371100461898,207,-7.474501218964704,-0.1520371100461898,277
125,-0.15902768622713767,162,-7.4934132736896775,-0.15902768622713767,278
334,-0.15966646422060946,172,-7.49613953653232,-0.15966646422060946,279
35,-0.16099168978452982,182,-7.495078816082015,-0.16099168978452982,280
174,-0.1615199704159938,172,-7.498415229856506,-0.1615199704159938,281
337,-0.16194036081173657,194,-7.500517415836505,-0.16194036081173657,282
266,-0.16203732040363392,174,-7.494402527352403,-0.16203732040363392,283
380,-0.16800186627050817,203,-7.500502111093555,-0.16800186627050817,284
96,-0.17378078952221365,193,-7.506110836187175,-0.17378078952221365,285
234,-0.1741373797115765,176,-7.505530761949944,-0.1741373797115765,286
41,-0.17642725569352366,167,-7.513046949923395,-0.17642725569352366,287
274,-0.18061214091405953,179,-7.5094381240049115,-0.18061214091405953,288
71,-0.18311406457565668,188,-7.5129151581026985,-0.18311406457565668,289
349,-0.1845171681021219,143,-7.513146238171416,-0.1845171681021219,290
365,-0.1852754141367885,180,-7.516420113598859,-0.1852754141367885,291
3,-0.18890142463976167,179,-7.516621019587171,-0.18890142463976167,292
326,-0.19096263150851595,150,-7.521215532090929,-0.19096263150851595,293
312,-0.1938563815062005,151,-7.526761724459415,-0.1938563815062005,294
225,-0.19767472245416612,170,-7.523892903795429,-0.19767472245416612,295
