episode_idx,deminf_score,num_score_samples,raw_mean,raw_std,rank,selected
324,0.24831190875699094,225,-7.172129895952013,0.8846909072470779,99,True
102,0.23961625754461732,245,-7.1846807187917285,0.7732357823783601,100,True
6,0.23905418788567376,228,-7.184174910623428,0.757280894154038,101,True
229,0.2349766981307506,227,-7.188278787111571,0.8830744025841257,102,True
295,0.2331785340892476,222,-7.1898646204321235,0.9414861835093172,103,True
319,0.22242847098103644,218,-7.1984617710113525,0.9148808502922974,104,True
279,0.222381212771794,250,-7.2009838155110675,0.8085655403475732,105,True
315,0.22055378990879007,231,-7.200073314435555,0.7314441665132952,106,True
300,0.21782217244938412,264,-7.206199030081431,1.270466776209797,107,True
181,0.21701332078564164,232,-7.20351410391687,0.8380319386099391,108,True
230,0.2166375018989487,251,-7.20341703204678,0.9835724206130976,109,True
236,0.21535236405334107,255,-7.205249047746845,0.9038379556227515,110,True
208,0.2129550383021645,249,-7.20922259952489,0.716300053297939,111,True
363,0.20857649916313098,249,-7.216327438073624,0.9473649658669533,112,True
395,0.20844355609514092,226,-7.206406852840322,0.8738423326628709,113,False
289,0.20697882115994026,220,-7.211742846893541,0.6707214646611663,114,False
263,0.20158449315503935,260,-7.216282573113075,0.9951663115025788,115,False
244,0.2008835947257008,241,-7.217237060990076,0.8890198432384522,116,False
48,0.1863263457887682,218,-7.229977338685902,0.8115659792077944,117,False
179,0.18528265885205536,248,-7.230393650070313,0.7285283508528507,118,False
383,0.1848244689327718,215,-7.232148707929508,1.0402363320033874,119,False
59,0.18085800550796843,231,-7.234197241575343,0.7275542643366576,120,False
5,0.18012286384037643,227,-7.235759501940353,1.0107078349623935,121,False
390,0.17964432220593154,271,-7.238211789547591,1.0148890741353527,122,False
259,0.1690011371230836,236,-7.244389833030054,0.8110877568060217,123,False
284,0.1675023137266489,215,-7.248663029929464,1.0140493341386578,124,False
355,0.16667897369909074,230,-7.246386048413704,0.8346717111833121,125,False
258,0.1651048526892348,244,-7.247762420789792,0.7490857590669187,126,False
219,0.1636708585575674,261,-7.250885637631666,0.879309726273477,127,False
113,0.15649927916481257,246,-7.255136880771254,0.6583249259783124,128,False
312,0.14837674602484602,250,-7.262421067555745,0.5914755407145933,129,False
198,0.1466402117579648,238,-7.261425888504969,0.8911418368140882,130,False
79,0.14556760871826782,246,-7.26453413872861,0.8554576900249354,131,False
382,0.13820189477548034,258,-7.272804546725842,1.0014195213089003,132,False
320,0.1379868545443633,239,-7.271050828271331,0.7089387147773363,133,False
135,0.1346423211762802,212,-7.278419850757287,1.0950760433826368,134,False
246,0.13430618829342547,238,-7.268429936481123,0.9240660426934297,135,False
348,0.1254302151998623,266,-7.285991730845363,0.8581244217706193,136,False
29,0.12472235452221572,236,-7.282479499019472,0.7727678718627466,137,False
194,0.12380584504676824,237,-7.283153464857871,0.9187305370937653,138,False
362,0.12138967989470567,253,-7.288676926583954,0.8997632408388043,139,False
387,0.11865072326335523,213,-7.285710004200585,1.0180458959835754,140,False
89,0.11842391414293972,248,-7.288302916993377,0.6274426518384496,141,False
21,0.11640427480286578,246,-7.2911951858499835,0.9966161987214728,142,False
364,0.11539232111097839,217,-7.288668681582731,1.0028357615070302,143,False
52,0.1139605528896681,252,-7.292549627167838,0.9396818254589341,144,False
253,0.10893801799091973,237,-7.297777016286943,0.9531531932482009,145,False
265,0.10719645414500524,246,-7.297377092728447,0.9617591816913311,146,False
313,0.09524272959086855,242,-7.309265586627088,0.8049354464802372,147,False
166,0.09303055250111288,221,-7.309393433244339,0.7314417083998104,148,False
163,0.08845364469350876,227,-7.313631360926467,0.7296670849325838,149,False
18,0.08738758202131894,251,-7.314388577206676,0.9434267263819607,150,False
389,0.08557806908384985,261,-7.315892610513387,0.8528204145596702,151,False
30,0.08030721017334895,230,-7.318040922413702,0.9915618420845277,152,False
211,0.07056581136885379,245,-7.327935762470272,0.8495440731157978,153,False
69,0.07024291805659906,262,-7.3304444330035885,0.8998637798942127,154,False
184,0.06871527531873926,223,-7.3305991747275945,0.6859420228156197,155,False
361,0.06577170237739999,245,-7.332785477281427,0.8241764576184656,156,False
274,0.06444667556079038,232,-7.341214447185911,0.977695673443774,157,False
4,0.05380640122911946,269,-7.346784908975367,0.914257443908636,158,False
32,0.05218159330573375,213,-7.342678824500858,1.0600923515331728,159,False
