method_name,position_correlation,d_bar_ratio,cluster_separation,overall_score,start_pct,end_pct,window_length_pct,weighting,cache_key,recommended
temporal_weighted_window,0.008193239571974865,3.714118408182011e-14,0.0,0.004915943743192347,0.15,0.45,0.30000000000000004,cosine,9604f57bd44c034652e992bb11a89368,
temporal_weighted_window,0.008193239571974865,4.142980586903031e-14,0.0,0.004915943743193205,0.15,0.45,0.30000000000000004,triangular,3f31010f1828e0145cfa0fedc869e901,
temporal_weighted_window,0.008140265681219458,7.192512357659382e-14,0.0,0.00488415940874606,0.1,0.8,0.7000000000000001,triangular,dd518130688f432b1e8dea22e6093364,
temporal_weighted_window,0.008023307849362065,0.0,0.0,0.004813984709617239,0.1,0.35,0.24999999999999997,gaussian,e944320597186c6808e0f5880c952010,
temporal_weighted_window,0.008023307849362065,0.0,0.0,0.004813984709617239,0.65,0.9,0.25,triangular,16e0295fe0e18710c769026072486bb4,
temporal_weighted_window,0.008023307849362065,0.0,0.0,0.004813984709617239,0.1,0.35,0.24999999999999997,triangular,11e9b8aff08d13a4d7142a7696b8ab42,
temporal_weighted_window,0.008023307849362065,0.0,0.0,0.004813984709617239,0.65,0.9,0.25,gaussian,3f9687f20b5e65e1f8a104b0cbc15893,
temporal_window,0.007996792691396262,0.024885730091343986,80.35891107672985,16.08155743697908,0.4,0.9,0.5,uniform,b548de5177580eb327eb727853e2f4c9,
temporal_weighted_window,0.007956973657137231,1.1242221577461611e-13,0.0,0.004774184194304823,0.6,0.9,0.30000000000000004,cosine,946fef4aac4e236b8fdb0b4158f269b4,
temporal_window,0.007950275159546914,0.06674170331155864,5.312986911477278,1.0807158880534957,0.1,0.8,0.7000000000000001,uniform,71c8953d0907d3fb3c7e1a3192dd0b2b,
temporal_weighted_window,0.007850798606368439,3.666521072312688e-13,0.0,0.004710479163894394,0.3,0.4,0.10000000000000003,triangular,18c0bfd518c9ab23cd9e5b278f6f3432,
temporal_weighted_window,0.007850798606368439,3.7945522730042215e-13,0.0,0.004710479163896954,0.3,0.4,0.10000000000000003,cosine,c5156697a63e96949dfb7193caaeeeba,
temporal_weighted_window,0.007836909652206389,3.005514035446026e-14,0.0,0.004702145791329844,0.2,0.75,0.55,cosine,88481ccf2691c726c158a6a0b5175ede,
temporal_weighted_window,0.007727234273358955,4.5436117232530786e-14,0.0,0.00463634056402446,0.0,0.95,0.95,cosine,41f1f07baf7e504eb1598fa182ab8b18,
temporal_window,0.007700793068503148,0.030367969495670832,0.0,0.010694069740236055,0.2,0.65,0.45,uniform,3a504be816653a07086290fabc4591f9,
temporal_weighted_window,0.00768560839047302,4.099960126833904e-14,0.0,0.004611365034292012,0.2,0.9,0.7,cosine,db052f65b4fc1a95f3d201c2831982e6,
temporal_weighted_window,0.007639159397730152,3.895279847813525e-14,0.0,0.004583495638645882,0.1,0.6,0.5,triangular,53bd82d64ea238d837307e9cadcede2f,
temporal_weighted_window,0.007486926894348412,4.450658877111358e-14,0.0,0.0044921561366179485,0.15,0.8,0.65,triangular,55d528f62f25a6b6c7b5a3abba6da2a4,
temporal_weighted_window,0.007472036494892971,4.79707667798621e-14,0.0,0.004483221896945376,0.0,0.9,0.9,triangular,c7358629699d066c5eccba12514259e1,
temporal_weighted_window,0.007471696755791016,4.0252713353800395e-14,0.0,0.00448301805348266,0.1,0.6,0.5,cosine,22c49252239abb7722d6cd88a0f357e1,
temporal_weighted_window,0.0074269846486892145,3.91693336876756e-14,0.0,0.004456190789221362,0.2,0.85,0.6499999999999999,cosine,9007271c31ae9def6e9234e9eb9309f2,
temporal_weighted_window,0.007420131319976935,3.965393836428383e-13,0.0,0.004452078792065469,0.6,0.9,0.30000000000000004,gaussian,12c4eb8509bfa06588551bba761d30ac,
temporal_multi_window,0.007393374822299414,0.0,0.0,0.004436024893379648,0.35,0.85,0.5,uniform,5d915fca8a2002bf06f361eaf3b483b3,
temporal_multi_window,0.007393374822299414,0.0,0.0,0.004436024893379648,0.15,0.65,0.5,uniform,5b0a921585259f385a4457167339f268,
temporal_weighted_window,0.007385828283266297,2.1556729060906045e-14,0.0,0.00443149696996409,0.1,0.5,0.4,cosine,a3656079ecc3c0d61c47fa7a021ea9cc,
temporal_weighted_window,0.007372418126146357,6.430770196656698e-14,0.0,0.004423450875700675,0.15,0.8,0.65,gaussian,cf92ae4babca718486955e563a38034a,
temporal_weighted_window,0.0073196404104536724,4.961623046932012e-14,0.0,0.004391784246282127,0.2,0.8,0.6000000000000001,triangular,31f5e7b0ed85f0c5b91a6f96092191cd,
temporal_weighted_window,0.00719337918244302,2.8531191634849495e-14,0.0,0.004316027509471518,0.4,0.9,0.5,gaussian,caa9046b308fbe689c27f059e5a4aaed,
temporal_window,0.007191262734723681,0.061893668214326285,6.857428410864664,1.3881791734566324,0.3,1.0,0.7,uniform,af7089e78f65d93e00409c5a333d3657,
temporal_weighted_window,0.007143418246249045,3.716638612482975e-14,0.0,0.00428605094775686,0.15,0.7,0.5499999999999999,triangular,f123330e9c03e5b44b7a37dd74d20f22,
temporal_weighted_window,0.007123453714072703,5.946041430006169e-14,0.0,0.004274072228455514,0.25,0.95,0.7,triangular,d08f6065963ac466b48630163014548f,
temporal_multi_window,0.007058440129144529,0.0,0.0,0.004235064077486718,0.65,0.85,0.19999999999999996,uniform,ccc86998fabbb996be7ea8da0c09ef34,
temporal_weighted_window,0.007035176499245987,4.473516392770488e-14,0.0,0.004221105899556539,0.0,0.9,0.9,cosine,d00cf947d923d282e924d6f0c3028800,
temporal_window,0.006959832751876592,0.050243541935403375,5.654516968708637,1.1451280017799341,0.2,0.9,0.7,uniform,822e159e5c4eeef0b32c43d34803362a,
temporal_window,0.006894361021465569,0.054732893721896464,0.0,0.015083195357258633,0.65,0.95,0.29999999999999993,uniform,01c36c1af40fb1292ba04cad5f34952f,
temporal_window,0.006894361021465569,0.054732893721896464,0.0,0.015083195357258633,0.05,0.35,0.3,uniform,9bfdefd478348f96d045f603ada6c3fc,
temporal_weighted_window,0.006766016278809693,2.572838805947154e-13,0.0,0.004059609767337272,0.75,0.95,0.19999999999999996,cosine,05b6b90391e693679b324fcc608d188d,
temporal_weighted_window,0.006766016278809693,2.6588680654550696e-13,0.0,0.004059609767338992,0.75,0.95,0.19999999999999996,triangular,466e18036138ea880f42e6d137fb2116,
temporal_weighted_window,0.006607543897300371,0.0,0.0,0.003964526338380223,0.1,0.35,0.24999999999999997,cosine,43c93c25faa5c5e5a882fd951b28e780,
temporal_weighted_window,0.0065099743259096204,5.167328788537346e-14,0.0,0.0039059845955561065,0.15,0.75,0.6,cosine,2c393ac7d88cc91df235a982d548fcbe,
temporal_weighted_window,0.0064883010539488264,6.179027682987075e-14,0.0,0.003892980632381654,0.05,0.65,0.6,triangular,34a2b458819e79fdbcb59070cb221c0b,
temporal_weighted_window,0.006454043640976335,4.129338623589707e-14,0.0,0.003872426184594059,0.2,0.5,0.3,triangular,b06bd1c6c51d5b4a56057e4f17a15230,
temporal_weighted_window,0.006435644679482805,6.72642577055413e-14,0.0,0.0038613868077031358,0.35,0.9,0.55,triangular,3af0ec7cc3c6883196d16239cba850ab,
temporal_weighted_window,0.006327198383117287,1.4708373077312847e-12,0.0,0.0037963190301645395,0.75,0.95,0.19999999999999996,gaussian,9cb3887c0a14f4321c4f331e3377d4f6,
temporal_weighted_window,0.0063179500784538815,3.692138164474506e-14,0.0,0.003790770047079713,0.05,1.0,0.95,gaussian,ceddc7cb8ee80a9145ad6536aeed5c6c,
temporal_weighted_window,0.006255515250998576,6.432748832381295e-14,0.0,0.003753309150612011,0.3,0.8,0.5,triangular,fabc0a55f0d1135600870a4c19b7bf6f,
temporal_weighted_window,0.006254584526070168,6.715820366282906e-14,0.0,0.0037527507156555322,0.2,0.85,0.6499999999999999,gaussian,031a8ab81c90f88ce6ca9bbbe8f3fd7b,
temporal_weighted_window,0.006164066559523987,4.531822213815827e-14,0.0,0.0036984399357234557,0.1,0.85,0.75,triangular,8637e5d978feb302e782e41cdab07684,
temporal_window,0.0061437702230384035,0.07964312342724063,0.0,0.01961488681927117,0.0,0.4,0.4,uniform,29c57316689ad725f5101c9d78bac884,
temporal_weighted_window,0.0060614109240719905,5.722977556330627e-14,0.0,0.00363684655445464,0.5,0.9,0.4,cosine,99a5dfffaad9147b1e33128b27e42809,
temporal_weighted_window,0.006029426817436493,2.881385003648031e-14,0.0,0.003617656090467658,0.2,0.6,0.39999999999999997,cosine,da5f4ec2a8ad0d18f0aa3535a64e7a64,
temporal_window,0.006023835592193637,0.07552170876013282,0.0,0.01871864310734275,0.45,0.8,0.35000000000000003,uniform,d5e2f36f13e2e6064e40988d54bfdea3,
temporal_weighted_window,0.005983378454685141,3.5704722846736484e-14,0.0,0.0035900270728182254,0.15,0.7,0.5499999999999999,cosine,f084a572743dee3e99dfd85589ce11f4,
temporal_weighted_window,0.00595809174690209,5.781860914693136e-14,0.0,0.0035748550481528177,0.3,1.0,0.7,gaussian,905ac774b7e70fe6f682768c6a18a9d9,
temporal_weighted_window,0.0059286799332283185,4.2750006340868084e-14,0.0,0.0035572079599455408,0.45,0.75,0.3,triangular,53c8cae2bb945a6cbc6ade4637c2f221,
temporal_weighted_window,0.005908824304658491,4.0046661938576575e-14,0.0,0.0035452945828031036,0.4,0.95,0.5499999999999999,gaussian,fd986754a0bb76024542a9d8929589cf,
temporal_weighted_window,0.005868357629217647,1.3368653578212598e-13,0.0,0.003521014577557325,0.15,0.45,0.30000000000000004,gaussian,410d87a39344419d22455b972382ade4,
temporal_weighted_window,0.005868357629217647,1.2508932104278064e-13,0.0,0.0035210145775556056,0.55,0.85,0.29999999999999993,gaussian,7a278bf3855855cd685ecdfa58979dbd,
temporal_weighted_window,0.0058617336082895264,5.4138852146779015e-14,0.0,0.0035170401649845433,0.3,0.7,0.39999999999999997,cosine,5a4d9b9cb0e5fe07a869e62e0223d6ea,
temporal_weighted_window,0.0058598248437570395,2.2975453408628313e-14,0.0,0.0035158949062588187,0.1,0.5,0.4,triangular,6c25c4d984d155f59f4f20da4f22c713,
temporal_weighted_window,0.005829476259858259,7.158671279024647e-14,0.0,0.003497685755929273,0.1,0.55,0.45000000000000007,cosine,89f82fb8b31809bd1e8ebf9fec68de1d,
temporal_weighted_window,0.005660816458077463,5.204111211428393e-14,0.0,0.003396489874856886,0.1,0.75,0.65,triangular,5033484b41bfdb42021b966f7c8a934d,
temporal_weighted_window,0.005617040952669009,5.844027970664053e-14,0.0,0.0033702245716130935,0.1,0.5,0.4,gaussian,e1047c0c2cb59a1462e04152508c0b2c,
temporal_weighted_window,0.005471253320004694,1.1103215886224822e-13,0.0,0.0032827519920250233,0.3,0.8,0.5,gaussian,192eff62cedaeaf010b97bca2feeaec8,
temporal_weighted_window,0.005437336139009875,4.278233198181347e-14,0.0,0.0032624016834144815,0.2,0.5,0.3,cosine,db9d75eb78c945758c03e0a49570edb5,
temporal_weighted_window,0.005313967812964388,1.3523273063701624e-14,0.0,0.0031883806877813373,0.55,1.0,0.44999999999999996,cosine,47e9317124fc325ab7bc48fae4e901af,
temporal_weighted_window,0.005304888867183912,0.0,0.0,0.003182933320310347,0.25,0.35,0.09999999999999998,gaussian,56c38cc0abfd4081132d3d85dc925cf7,
temporal_weighted_window,0.005245857609274558,1.1706240040649133e-14,0.0,0.0031475145655670764,0.4,0.9,0.5,cosine,33febde545c973ec26c3bddfbff610ae,
temporal_weighted_window,0.005145504594057054,0.0,0.0,0.003087302756434232,0.55,0.8,0.25,gaussian,8ec887ea3334c924024b9ac78e119fcf,
temporal_weighted_window,0.005145504594057054,0.0,0.0,0.003087302756434232,0.55,0.8,0.25,triangular,6cd85f829c3251e3682cdf8552d1b1c3,
temporal_weighted_window,0.005145504594057054,0.0,0.0,0.003087302756434232,0.55,0.8,0.25,cosine,eef997b94701780ff3de6a1170f54856,
temporal_weighted_window,0.005124229517434542,4.476170840704304e-14,0.0,0.003074537710469678,0.2,0.85,0.6499999999999999,triangular,e4e6973d347758732ffb609c72886966,
temporal_weighted_window,0.004985853826694482,4.309439337035211e-14,0.0,0.002991512296025308,0.05,0.6,0.5499999999999999,triangular,6932b6de6cf27ca4eda0575461afe30c,
temporal_weighted_window,0.004914279851195603,7.142085613960908e-14,0.0,0.002948567910731646,0.1,0.6,0.5,gaussian,cf78e15566c9c3a6be72ade68e944c00,
temporal_weighted_window,0.004903192058024925,7.307994373820529e-14,0.0,0.002941915234829571,0.1,0.65,0.55,cosine,5f79ac009230a4e14a4ad620857dc38d,
temporal_weighted_window,0.0047844103359164815,6.004245571475527e-14,0.0,0.0028706462015618975,0.2,0.7,0.49999999999999994,cosine,5b554f10834676d3611a7ed2a9aeb2f8,
temporal_weighted_window,0.004766203264603183,1.1134468161547649e-13,0.0,0.0028597219587841788,0.35,0.9,0.55,gaussian,a02bce3e36e051c72e27f3887dfbf890,
temporal_weighted_window,0.004664043950741637,3.437971652368675e-14,0.0,0.002798426370451858,0.15,0.85,0.7,triangular,cd060db9ecaaf0b52d6f362159916493,
temporal_weighted_window,0.004615354302311686,3.8543649667774156e-14,0.0,0.0027692125813947206,0.0,0.75,0.75,cosine,f5807faf2e7ef98c837b69683a3c3f8c,
temporal_weighted_window,0.0046128867623108465,6.082357070385388e-13,0.0,0.0027677320575081547,0.55,0.75,0.19999999999999996,gaussian,06c10a26b8f66d29fdfff692ec9559e8,
temporal_weighted_window,0.004607949922968288,5.854758538078721e-14,0.0,0.002764769953792682,0.3,0.8,0.5,cosine,ea8871df6f97aad71d82881502d62917,
temporal_window,0.004529004854844957,0.08212012381516963,98.06957736018657,19.633056899713257,0.2,0.7,0.49999999999999994,uniform,7ab8bee2c6d08d088251284456f7b8af,
temporal_weighted_window,0.004476689332212652,5.329084886172726e-14,0.0,0.0026860135993382493,0.35,1.0,0.65,cosine,c1389c71dc61c1301fe6aa16b486c3a1,
temporal_weighted_window,0.004370299335132383,7.435288467618498e-14,0.0,0.0026221796010943003,0.5,0.9,0.4,triangular,221ebcf3e603496c89787d290f8c0984,
temporal_weighted_window,0.004367173513123061,1.6358472459287118e-13,0.0,0.0026203041079065534,0.5,0.9,0.4,gaussian,00e38328cc877b764ae7877e64544bea,
temporal_weighted_window,0.004311084433174573,1.1234728590505372e-13,0.0,0.0025866506599272134,0.3,0.7,0.39999999999999997,gaussian,3c24959a0b449833409a48dace831100,
temporal_window,0.004281366986306972,0.058897729336891545,0.0,0.014348366059162494,0.45,0.75,0.3,uniform,0acc5d5b24d558b3ddad9fd7e41c80b0,
temporal_weighted_window,0.004123758455377907,7.056010360296551e-14,0.0,0.0024742550732408564,0.25,0.9,0.65,triangular,5d03eddb0be8429617ae348614623103,
temporal_weighted_window,0.004080816141556325,6.97550681244176e-14,0.0,0.002448489684947746,0.15,0.7,0.5499999999999999,gaussian,fe41b1b4acded92a0b1d243c9e7ec3dc,
temporal_weighted_window,0.004060433589801616,4.314610137258011e-14,0.0,0.002436260153889599,0.0,0.8,0.8,triangular,5472bc7cf73d01666893d4e48c329128,
temporal_weighted_window,0.004035147477013832,5.5420699981523406e-14,0.0,0.0024210884862193834,0.1,0.8,0.7000000000000001,cosine,bc8ba38b992bb94d20670e92d2fdd77b,
temporal_weighted_window,0.004023252202177159,7.273697361632174e-14,0.0,0.002413951321320843,0.05,0.55,0.5,triangular,d20c7ddd0404af267e5793c5502242a7,
temporal_weighted_window,0.004011384909206763,4.184324879266614e-14,0.0,0.0024068309455324262,0.2,1.0,0.8,gaussian,493596c068f5077ccbb9097d55f2eec2,
temporal_weighted_window,0.0039525253778181935,2.0117555215512188e-14,0.0,0.0023715152266949396,0.0,0.45,0.45,cosine,a55d51e56c7aac8fa059917fbc0cc712,
temporal_weighted_window,0.003883544013723204,3.733162271484648e-14,0.0,0.0023301264082413887,0.15,0.85,0.7,gaussian,4c4aff296ced56cd448afa7ef031190e,
temporal_multi_window,0.003873555053723614,0.0,0.0,0.0023241330322341684,0.7,0.9,0.20000000000000007,uniform,af6e0956075f5a9f05891ac8c601dd2d,
temporal_weighted_window,0.003744513527284417,1.600235051039795e-14,0.0,0.0022467081163738507,0.4,1.0,0.6,triangular,b4cca83c24e1229c0217e305558e899a,
temporal_weighted_window,0.00325569622182934,7.878556534642468e-14,0.0,0.0019534177331133606,0.35,1.0,0.65,gaussian,fa88ac89b9e4dbf30c57b8517a9bb26a,
temporal_weighted_window,0.0032430169508780075,5.274778654474299e-14,0.0,0.0019458101705373538,0.0,0.9,0.9,gaussian,0710aeba6b41e16d97f5751e4a242f14,
temporal_weighted_window,0.003230542927200848,1.7481916246250886e-13,0.0,0.0019383257563554725,0.55,0.75,0.19999999999999996,cosine,7bff4ae03821fb0220c3169eff83f91a,
temporal_weighted_window,0.003230542927200848,1.7766385953584493e-13,0.0,0.0019383257563560415,0.55,0.75,0.19999999999999996,triangular,66bf718c3cff22ed5cae03a388c8e820,
temporal_weighted_window,0.0031903381163605237,7.553373964168153e-14,0.0,0.001914202869831421,0.6,1.0,0.4,cosine,5625ab38d8297d84aaba1bf482e09e3c,
temporal_multi_window,0.0030662934852430947,0.0530048415256677,0.0,0.012440744396279397,0.3,0.9,0.6000000000000001,uniform,5b47e00c82f7eb886367164fac2fcc56,
temporal_weighted_window,0.0030589932660089743,5.77603028946909e-14,0.0,0.0018353959596169363,0.2,0.9,0.7,gaussian,8bb447515f513e4ffda52510ba0c25a8,
temporal_weighted_window,0.0030455129779092226,4.982334847684964e-14,0.0,0.0018273077867554982,0.0,0.75,0.75,triangular,ec631ee64aae75908820d7090b247573,
temporal_weighted_window,0.003041727166194847,4.0936751345504704e-14,0.0,0.0018250362997250954,0.0,0.85,0.85,gaussian,226781f36fea1c935af6a51b9da9ab14,
temporal_weighted_window,0.0030332421543984842,3.0195946930959384e-14,0.0,0.0018199452926451296,0.0,0.5,0.5,cosine,a1f2f294da784719b94e5942a2e46e15,
temporal_weighted_window,0.002964530862884082,4.43017816113222e-14,0.0,0.0017787185177393094,0.3,0.75,0.45,triangular,791fcfafa7a48fff850e37c1fe437333,
temporal_window,0.002945649476668142,0.06114749379132185,0.0,0.013996888444265257,0.5,0.8,0.30000000000000004,uniform,e79068df7cc81ee5b9bb068e7ab88612,
temporal_weighted_window,0.002877454268844118,0.0,0.0,0.0017264725613064709,0.2,0.45,0.25,triangular,c68ee1eb1e62abec5a123499cd4e682d,
temporal_weighted_window,0.002877454268844118,0.0,0.0,0.0017264725613064709,0.2,0.45,0.25,gaussian,a974191608c67a21b3848a03a17c369f,
temporal_weighted_window,0.002877454268844118,0.0,0.0,0.0017264725613064709,0.2,0.45,0.25,cosine,ffbe38cac186e29ad19285f8597c0d26,
temporal_weighted_window,0.002857881307688433,1.0287118372150962e-13,0.0,0.0017147287846336339,0.2,0.8,0.6000000000000001,gaussian,b0d987a77324e27f6aad9285d40767c5,
temporal_multi_window,0.0028566662797283363,0.0,0.0,0.0017139997678370018,0.4,0.6,0.19999999999999996,uniform,3eec7d346b01e53bd1364cfa3e0d45a8,
temporal_weighted_window,0.002729874972406884,3.287316221749178e-14,0.0,0.001637924983450705,0.4,1.0,0.6,gaussian,7f653ba6ffba5f59ad944894a1cff329,
temporal_window,0.0027036889516283617,0.06789051244766221,0.0,0.015200315860509461,0.05,0.55,0.5,uniform,953c9a3b899760a5635faafdcce2e26b,
temporal_window,0.0027036889516283617,0.06789051244766221,0.0,0.015200315860509461,0.45,0.95,0.49999999999999994,uniform,4ba0622666ae5cf78d0ce89489cda84d,
temporal_window,0.002653760821294637,0.0,0.0,0.0015922564927767823,0.65,0.9,0.25,uniform,0cd79eb23cd9cc27c7c7a4b3e620c635,
temporal_weighted_window,0.0025032562856802574,1.381301471680719e-13,0.0,0.0015019537714357806,0.45,0.95,0.49999999999999994,gaussian,f6b9edf8c695567eddf12def01b61cba,
temporal_weighted_window,0.0024549322840194056,5.731303747147248e-14,0.0,0.0014729593704231058,0.5,1.0,0.5,cosine,cc40ffad3eedc5ad24d2ceb80abadd3d,
temporal_window,0.002422143077120759,0.0070438672726532035,0.0,0.002862059300803096,0.15,0.6,0.44999999999999996,uniform,72c8d8d876869f4850c24501e2ea0889,
temporal_weighted_window,0.0024142479146297474,6.577554443679502e-14,0.0,0.0014485487487910034,0.05,0.55,0.5,cosine,4a45bca2e1f1594ff2e264f6aa4a662e,
temporal_weighted_window,0.0023717641785565196,3.666480818069441e-13,0.0,0.0014230585072072413,0.6,0.7,0.09999999999999998,triangular,df4d89b4624943a5dcfb44c2c527cfac,
temporal_weighted_window,0.0023717641785565196,3.723290104826267e-13,0.0,0.0014230585072083776,0.6,0.7,0.09999999999999998,cosine,b035cac27b6ce4ab18465397873460e7,
temporal_weighted_window,0.0022905741800235764,5.571794560510523e-14,0.0,0.0013743445080252894,0.5,1.0,0.5,triangular,9e145aeb9a6d347a5613b87ad0455b35,
temporal_weighted_window,0.002241360083541335,5.176078835094176e-14,0.0,0.001344816050135153,0.25,0.85,0.6,cosine,ea37c3e39ae5ecafd0c9fcb2138d9224,
temporal_window,0.002235214479463317,0.058104020299973504,5.314783814380066,1.075918695623686,0.2,1.0,0.8,uniform,c1fa955a466b92d3351df4950dfb5e73,
temporal_weighted_window,0.002219537353699448,8.612329478714719e-14,0.0,0.0013317224122368935,0.25,0.9,0.65,gaussian,094551478295944f4bf4bd3e983b7481,
temporal_weighted_window,0.00217889441887413,3.7045044716015924e-14,0.0,0.001307336651331887,0.55,1.0,0.44999999999999996,gaussian,fe9ad3ddd04792d72245f238d010001a,
temporal_weighted_window,0.0021330473602099225,9.419980837580693e-14,0.0,0.0012798284161447935,0.4,0.75,0.35,triangular,dd227592a8fe6af4614367d8234474f7,
temporal_weighted_window,0.0021328765185710977,6.265881483014556e-14,0.0,0.0012797259111551904,0.3,0.85,0.55,gaussian,c2fdb6938fdb3f93b4d57a6ecf828ba5,
temporal_weighted_window,0.0019890013646444104,7.990303203668851e-14,0.0,0.0011934008188026269,0.2,0.65,0.45,triangular,264b717f7830d745ff90ae04a5bba612,
temporal_weighted_window,0.0019217115898087533,5.481058333132814e-14,0.0,0.001153026953896214,0.15,0.75,0.6,triangular,5df43a9921586353b386e388538ffed0,
temporal_weighted_window,0.0018868717602439058,5.6410404151290344e-14,0.0,0.0011321230561576255,0.05,0.8,0.75,cosine,9fd97aaaa34c1ea9ca8e38c77cb89f74,
temporal_weighted_window,0.0018848928363758891,1.4721295656621286e-14,0.0,0.0011309357018284777,0.0,0.45,0.45,triangular,193989de344ab87532bfd64d5c9a9125,
temporal_weighted_window,0.0018106321685688687,4.273383946353219e-14,0.0,0.001086379301149868,0.0,0.85,0.85,cosine,aa9ec892ec1b769397e876fe8325abed,
temporal_window,0.00173501868561965,0.04893041165923524,0.0,0.01082709354321884,0.6,0.9,0.30000000000000004,uniform,8023ce19769c41a170e956935e8b6b9f,
temporal_window,0.0017127871351378292,0.060898133046851245,11.26297723477867,2.265802745846187,0.05,0.75,0.7,uniform,30f3574eb3ec2c5eb6b8162afc3b6e35,
temporal_weighted_window,0.0016906687565987665,9.684884838139794e-14,0.0,0.0010144012539786296,0.4,0.75,0.35,cosine,c76c6806518a6a509204c4655c63599c,
temporal_window,0.0015095384210465715,0.056850672662059065,0.0,0.012275857585039756,0.1,0.55,0.45000000000000007,uniform,9c48698f727bbf37679dd8e181d8cb4b,
temporal_window,0.001408329882427702,0.08997118247637922,0.0,0.018839234424732468,0.3,0.65,0.35000000000000003,uniform,634c163aad37e291cba94588b7813976,
temporal_weighted_window,0.0012614321120464037,4.950608241927883e-14,0.0,0.0007568592672377435,0.25,1.0,0.75,triangular,6efdd7748b96acec54cb9b4f3f3f70c8,
temporal_weighted_window,0.0010544717334379,5.3615665761582935e-14,0.0,0.0006326830400734631,0.1,0.85,0.75,gaussian,6fdb8c406141081af7d89bc77e642ee4,
temporal_weighted_window,0.0009024866638862704,7.989400377084998e-14,0.0,0.0005414919983477409,0.25,0.7,0.44999999999999996,cosine,1ca8ca96339be5675c9494b4112f97de,
temporal_weighted_window,0.0005611294499089539,0.0,0.0,0.0003366776699453723,0.2,0.35,0.14999999999999997,triangular,21705d8733a6c9dd8a907e6e1c467e97,
temporal_weighted_window,0.0005611294499089539,0.0,0.0,0.0003366776699453723,0.2,0.35,0.14999999999999997,cosine,d71a1bdfa3874754eb60c4b19e2acc80,
temporal_weighted_window,0.00048312318224930426,3.872143636336842e-14,0.0,0.00028987390935732686,0.15,1.0,0.85,gaussian,5f30a972c1f9f1f0db6925016ba21b79,
temporal_weighted_window,0.00034664650881988514,9.547006836638036e-14,0.0,0.0002079879053110251,0.25,0.75,0.5,gaussian,e08635c96620f8284ca2f41167ec1931,
temporal_weighted_window,0.00021985923084971807,1.5654793577835277e-13,0.0,0.00013191553854114042,0.1,0.55,0.45000000000000007,gaussian,37587dce70c568c7cd823a9f01cdd77a,
temporal_multi_window,0.0,0.0,0.0,0.0,0.45,0.55,0.10000000000000003,uniform,f160e7eba3a41206add2b165673453f0,
temporal_attention_like,0.0,0.0,0.0,0.0,0.15,0.65,0.5,uniform,e887b71b0d0e22d541aa921f3d9b2e6d,
temporal_multi_window,0.0,0.0,0.0,0.0,0.05,0.15,0.09999999999999999,uniform,92fac82bbb87d71c232d63c110199230,
temporal_multi_window,0.0,0.0,0.0,0.0,0.0,0.1,0.1,uniform,9d9e527ef0577a758c434288bca92556,
temporal_attention_like,0.0,0.0,0.0,0.0,0.0,1.0,1.0,uniform,5ce1930d452229cafc57269c67cf886c,
temporal_multi_window,0.0,0.0,0.0,0.0,0.1,0.25,0.15,uniform,958868cba0b3cd98eb509311976e7b43,
temporal_attention_like,0.0,0.0,0.0,0.0,0.2,0.95,0.75,uniform,bb849d0f42b69e4664c019066694db6b,
temporal_attention_like,0.0,0.0,0.0,0.0,0.25,1.0,0.75,uniform,9ec9a7f6f0b382753985f3eda29e2c61,
temporal_attention_like,0.0,0.0,0.0,0.0,0.0,0.8,0.8,uniform,9278a51a9eda72d2eaa5ef761cbfcfa3,
temporal_attention_like,0.0,0.0,0.0,0.0,0.3,0.95,0.6499999999999999,uniform,be97b550b4f41b3b06de7972c8c6c3e6,
temporal_attention_like,0.0,0.0,0.0,0.0,0.35,1.0,0.65,uniform,14086e448e33b78bafe86517019149d8,
temporal_attention_like,0.0,0.0,0.0,0.0,0.0,0.7,0.7,uniform,ea79c9255896abe25f0bc6b64a3cf6b2,
temporal_attention_like,0.0,0.0,0.0,0.0,0.05,0.75,0.7,uniform,d4850a07b5c0804b6c9648af7680763e,
temporal_attention_like,0.0,0.0,0.0,0.0,0.05,1.0,0.95,uniform,f47b899c17ae623f8daa73e6b9247be8,
temporal_attention_like,0.0,0.0,0.0,0.0,0.15,0.85,0.7,uniform,54f04b3e1fbc57834a6d1f3737885c88,
temporal_attention_like,0.0,0.0,0.0,0.0,0.2,0.9,0.7,uniform,00a9f4edf05b3d355a624d3e340a6bec,
temporal_attention_like,0.0,0.0,0.0,0.0,0.25,0.95,0.7,uniform,d29b4a57f4d1146d2ad599813da1f0f1,
temporal_attention_like,0.0,0.0,0.0,0.0,0.35,0.95,0.6,uniform,50ad144e0b890d90ccd9cd073de530c7,
temporal_attention_like,0.0,0.0,0.0,0.0,0.4,1.0,0.6,uniform,ffb43c80a799a0f58c320c72310dcd38,
temporal_attention_like,0.0,0.0,0.0,0.0,0.0,0.65,0.65,uniform,683fac9f16b6c308ebab2df933f9a730,
temporal_attention_like,0.0,0.0,0.0,0.0,0.05,0.7,0.6499999999999999,uniform,30a6cbd46309e62aec75a7788ddfb82b,
temporal_attention_like,0.0,0.0,0.0,0.0,0.1,0.75,0.65,uniform,a09bf77672af8829bb568fc5de317610,
temporal_attention_like,0.0,0.0,0.0,0.0,0.1,0.6,0.5,uniform,ed7dc396734792b32657d72b5823b7a9,
