rank,method_name,position_correlation,d_bar_ratio,cluster_separation,overall_score,start_pct,end_pct,window_length_pct,weighting,cache_key
663,temporal_weighted_window,0.0115139104696482,0.0999999948503592,0.0,0.0269083452518608,0.3,0.65,0.35,gaussian,45be06ac72e8214b0bf12cd66d319df8
664,temporal_weighted_window,0.0115139104696482,0.0999999999161853,0.0,0.026908346265026,0.35,0.7,0.35,gaussian,bd8622227a8e322363c39c4b28986f5b
665,temporal_weighted_window,0.0114904107248963,0.0,0.0,0.0068942464349378,0.35,0.45,0.1,gaussian,3b8c073d9a9587b304a0230b2ad4cb5e
666,temporal_weighted_window,0.0114904107248963,0.0,0.0,0.0068942464349378,0.55,0.65,0.0999999999999999,gaussian,8281a4c21e4612c42dcd7c597f4c7789
667,temporal_weighted_window,0.0114147906795108,0.0999999993454088,0.0,0.0268488742767882,0.25,0.7,0.4499999999999999,gaussian,bb80b1057bba2a047bf495111c465930
668,temporal_weighted_window,0.0113700817088706,0.0999999994289821,0.0,0.0268220489111188,0.45,1.0,0.55,triangular,57cc9131ea0d60fa66a33a32112a1e9e
669,temporal_window,0.0113546130182897,0.0994654016334916,0.0,0.0267058481376722,0.3,0.75,0.45,uniform,07d9d2d2637bda5061fbc1b62617c01b
670,temporal_weighted_window,0.0113508723406149,0.0999999999355316,0.0,0.0268105233914752,0.35,0.7,0.35,cosine,fe9d3a239bf767953bae44f1d1b1fcc8
671,temporal_window,0.0112406144288913,0.102860299829498,0.0,0.0273164286232344,0.4,0.7,0.2999999999999999,uniform,a9b4330dff6df0f3a4fe09754079fc70
672,temporal_weighted_window,0.0111445372307371,0.099999999590243,0.0,0.0266867222564908,0.4,0.8,0.4,cosine,16b33d17a3610a0b2713e7b877f9e589
673,temporal_weighted_window,0.011099467134907,0.0999999998091556,0.0,0.0266596802427753,0.4,0.6,0.1999999999999999,triangular,62ffa1ef3ae12cd10f5cfb431586edfb
674,temporal_weighted_window,0.010989871377319,0.0999999990790204,0.0,0.0265939226421954,0.4,1.0,0.6,cosine,c726a5698209301e0a576948ffd8447d
675,temporal_weighted_window,0.0108909711790245,1.650856720941693e-13,0.0,0.0065345827074477,0.6,0.95,0.35,triangular,2784ae4820c048fb0880aa0d7edf1b79
676,temporal_weighted_window,0.010881613845602,4.63326921952334e-13,0.0,0.0065289683074539,0.6,0.95,0.35,gaussian,90216720ce0fca201f96324e4833b966
677,temporal_weighted_window,0.0108482762849063,0.0999999971589676,0.0,0.0265089652027373,0.2,0.6,0.3999999999999999,cosine,da5f4ec2a8ad0d18f0aa3535a64e7a64
678,temporal_multi_window,0.010719756876939,0.099968783045502,0.0,0.0264256107352638,0.25,0.75,0.5,uniform,1c247b2375120c4e2e501b45904ec6f3
679,temporal_weighted_window,0.0106708791965547,3.0600446087258093e-14,0.0,0.0064025275179389,0.1,0.5,0.4,cosine,a3656079ecc3c0d61c47fa7a021ea9cc
680,temporal_weighted_window,0.0105938198315757,0.0999999772767201,0.0,0.0263562873542895,0.2,0.65,0.45,gaussian,c7f289d40b026431b4d1f82457458f8d
681,temporal_weighted_window,0.0103329150272156,6.396180755423683e-13,0.0,0.0061997490164573,0.3,0.5,0.2,gaussian,e841aef7d6c3b50e9b937e40533bbaec
682,temporal_window,0.010228587850093,0.0789580273432867,0.0,0.0219287581787131,0.25,0.4,0.15,uniform,735a0b3d1831ed302f2470f37080b7f8
683,temporal_weighted_window,0.0102087039741739,5.427231782614744e-14,0.0,0.0061252223845152,0.05,0.5,0.45,cosine,9bc84130d50822edc399036888af9436
684,temporal_weighted_window,0.0102034225878352,0.0999999998641721,0.0,0.0261220535255355,0.35,0.85,0.5,cosine,314297d2faf59f5739672c442e9c2d0c
685,temporal_window,0.0101881999457287,0.1020788800570992,0.0,0.0265286959788571,0.5,0.75,0.25,uniform,84b21112574e9af62c19411535b2e5b2
686,temporal_weighted_window,0.010176691612682,1.7082675421161728e-13,0.0,0.0061060149676433,0.6,0.9,0.3,triangular,8f00d4c38c66312810fba602bad4b3e0
687,temporal_weighted_window,0.0100754123753238,0.0999999988088263,0.0,0.0260452471869595,0.5,0.75,0.25,triangular,8ddb6db349f4813394041788a5b94670
688,temporal_weighted_window,0.0100754123753238,0.0999999975262588,0.0,0.026045246930446,0.5,0.75,0.25,cosine,6556b2dbfc558929abaee185da72a918
689,temporal_weighted_window,0.0100265973518302,1.5649669078837276e-13,0.0,0.0060159584111294,0.6,0.95,0.35,cosine,097f5c9874e3991aea15cd0e48b31267
690,temporal_weighted_window,0.0100118947700521,0.0999963284528754,0.0,0.0260064025526064,0.4,0.6,0.1999999999999999,gaussian,8720201ae80cb373a14979c40f8d72e3
691,temporal_weighted_window,0.0094316091747023,0.0999999989975903,0.0,0.0256589653043394,0.5,0.8,0.3,triangular,60c59d887e73a7d317ca3a96cad45613
692,temporal_weighted_window,0.0091774420537614,1.6519001566317757e-13,0.0,0.0055064652322899,0.6,0.9,0.3,cosine,946fef4aac4e236b8fdb0b4158f269b4
693,temporal_window,0.0091752309172455,0.115186258767121,11.460813663249274,2.320705122953626,0.0,0.7,0.7,uniform,b4a3f82bb82560f36cc73d590191de3d
694,temporal_weighted_window,0.0091469246085289,6.267512407386392e-14,0.0,0.0054881547651298,0.2,0.5,0.3,triangular,b06bd1c6c51d5b4a56057e4f17a15230
695,temporal_weighted_window,0.0089792287158467,0.0005178612529969,0.0,0.0054911094801074,0.3,0.4,0.1,gaussian,221ae1850b45a5a2bea5d743d8c2ec32
696,temporal_weighted_window,0.0087017384188447,0.0,0.0,0.0052210430513068,0.6,0.75,0.15,triangular,55554d96981dd8542b0df5161e353f71
697,temporal_weighted_window,0.0087017384188447,0.0,0.0,0.0052210430513068,0.6,0.75,0.15,cosine,dabeec9bf98f1dc061bfe17b98e679e5
698,temporal_multi_window,0.0086857717534637,0.083555975431304,0.0,0.021922658138339,0.45,0.95,0.4999999999999999,uniform,bbe7f666182b4334c1a5fef0e08446cd
699,temporal_multi_window,0.0085037611444451,0.0,0.0,0.005102256686667,0.55,0.75,0.1999999999999999,uniform,a3bba9b8233a88b008dd0a34f8dde10e
700,temporal_weighted_window,0.0083693929765486,5.654901063297609e-13,0.0,0.0050216357860423,0.1,0.4,0.3,gaussian,8ae4d3037f1485de69533663722828aa
701,temporal_weighted_window,0.0083693929765486,1.6927198803893945e-13,0.0,0.005021635785963,0.1,0.4,0.3,triangular,fce690f6de6d59c26b60a20f176cfd39
702,temporal_weighted_window,0.008363046686969,1.645945095592493e-13,0.0,0.0050178280122143,0.1,0.4,0.3,cosine,138d2a60b7c6cfb597c5f38f7646fe83
703,temporal_window,0.008279805481661,0.1024606169738863,0.0,0.0254600066837739,0.35,0.55,0.2,uniform,5eadfa20d1f7e0d8ca16defbe4cd51e2
704,temporal_weighted_window,0.008261042227937,0.0999999998943161,0.0,0.0249566253156254,0.25,0.8,0.55,cosine,05805ba2af828a34ff649d995bca53a4
705,temporal_weighted_window,0.0081265240960405,0.0999999997141751,0.0,0.0248759144004593,0.35,0.65,0.3,triangular,9096a479ebeb6095c20110ecaeb20bc7
706,temporal_weighted_window,0.0080962700033,0.0998374231914217,0.0,0.0248252466402643,0.0,0.55,0.55,gaussian,c5d654b95b4fc6f535fad7235a1d04ff
707,temporal_weighted_window,0.0080561163572923,0.0999995849219473,0.0,0.0248335867987648,0.45,1.0,0.55,gaussian,52ddd85814b2c9b0250e579612a5bb77
708,temporal_weighted_window,0.008023307849362,0.0,0.0,0.0048139847096172,0.65,0.9,0.25,gaussian,3f9687f20b5e65e1f8a104b0cbc15893
709,temporal_weighted_window,0.008023307849362,0.0,0.0,0.0048139847096172,0.1,0.35,0.2499999999999999,cosine,43c93c25faa5c5e5a882fd951b28e780
710,temporal_weighted_window,0.008023307849362,0.0,0.0,0.0048139847096172,0.65,0.9,0.25,triangular,16e0295fe0e18710c769026072486bb4
711,temporal_weighted_window,0.008023307849362,0.0,0.0,0.0048139847096172,0.65,0.9,0.25,cosine,55049c033b62bf10d1b386c35b99e2ba
712,temporal_weighted_window,0.008023307849362,0.0,0.0,0.0048139847096172,0.1,0.35,0.2499999999999999,triangular,11e9b8aff08d13a4d7142a7696b8ab42
713,temporal_weighted_window,0.008023307849362,0.0,0.0,0.0048139847096172,0.1,0.35,0.2499999999999999,gaussian,e944320597186c6808e0f5880c952010
714,temporal_multi_window,0.0079741724005189,0.1008252443248281,0.0,0.024949552305277,0.05,1.0,0.95,uniform,8fcbf3ec260ee6c315da6cd3d8966961
715,temporal_weighted_window,0.0078979620639918,5.713501476839143e-13,0.0,0.0047387772385093,0.6,0.9,0.3,gaussian,12c4eb8509bfa06588551bba761d30ac
716,temporal_weighted_window,0.0078507986063684,5.162179803007243e-13,0.0,0.0047104791639243,0.3,0.4,0.1,triangular,18c0bfd518c9ab23cd9e5b278f6f3432
717,temporal_weighted_window,0.0078507986063684,5.38409669799003e-13,0.0,0.0047104791639287,0.3,0.4,0.1,cosine,c5156697a63e96949dfb7193caaeeeba
718,temporal_weighted_window,0.0078045697618795,5.176280737500983e-14,0.0,0.0046827418571381,0.15,0.45,0.3,cosine,9604f57bd44c034652e992bb11a89368
719,temporal_window,0.007766756635394,0.0,0.0,0.0046600539812364,0.85,1.0,0.15,uniform,d48455c7999a67a52e25a27b83eed94b
720,temporal_weighted_window,0.0073944290726645,5.4091136367632416e-14,0.0,0.0044366574436095,0.55,0.85,0.2999999999999999,cosine,5cad37ba2b321cb06d2fc41f8ce42cae
721,temporal_weighted_window,0.0072072216515814,3.5752216814652325e-14,0.0,0.0043243329909559,0.1,0.5,0.4,triangular,6c25c4d984d155f59f4f20da4f22c713
722,temporal_window,0.007191478593857,0.1021216491291292,0.0,0.02473921698214,0.45,0.7,0.2499999999999999,uniform,c2ba603c9aed8927a6007401048d8bfc
723,temporal_weighted_window,0.0071761097560207,0.0999999998598149,0.0,0.0243056658255754,0.25,1.0,0.75,gaussian,bdd536b45efc756a970af6ec0b5ec346
724,temporal_multi_window,0.0070584401291445,0.0,0.0,0.0042350640774867,0.65,0.85,0.1999999999999999,uniform,ccc86998fabbb996be7ea8da0c09ef34
725,temporal_multi_window,0.0066974339633772,0.1013045599769962,0.0,0.0242793723734256,0.0,0.95,0.95,uniform,3cc3a423279d61d03b4161d274a3c5c9
726,temporal_weighted_window,0.0064035528365951,3.866667595573644e-13,0.0,0.0038421317020343,0.75,0.95,0.1999999999999999,triangular,466e18036138ea880f42e6d137fb2116
727,temporal_weighted_window,0.0064035528365951,3.8666542135552244e-13,0.0,0.0038421317020343,0.75,0.95,0.1999999999999999,cosine,05b6b90391e693679b324fcc608d188d
728,temporal_weighted_window,0.0063559132293623,9.993571205484093e-14,0.0,0.0038135479376373,0.05,0.55,0.5,triangular,d20c7ddd0404af267e5793c5502242a7
729,temporal_weighted_window,0.0063271983831172,2.0804859437107744e-12,0.0,0.0037963190302864,0.75,0.95,0.1999999999999999,gaussian,9cb3887c0a14f4321c4f331e3377d4f6
730,temporal_window,0.0062956486769699,0.1052861308428153,42.08363215386983,8.441561046148712,0.5,1.0,0.5,uniform,d71e5b8beb54507ba83ddc2098ad995c
731,temporal_weighted_window,0.0062657747648435,2.051895669036544e-14,0.0,0.0037594648589102,0.55,1.0,0.4499999999999999,cosine,47e9317124fc325ab7bc48fae4e901af
732,temporal_weighted_window,0.0059963193592803,7.574339337768898e-14,0.0,0.0035977916155833,0.1,0.5,0.4,gaussian,e1047c0c2cb59a1462e04152508c0b2c
733,temporal_weighted_window,0.0058683576292176,5.696837485124718e-14,0.0,0.0035210145775419,0.15,0.45,0.3,triangular,3f31010f1828e0145cfa0fedc869e901
734,temporal_weighted_window,0.0058683576292176,1.885370122638717e-13,0.0,0.0035210145775682,0.15,0.45,0.3,gaussian,410d87a39344419d22455b972382ade4
735,temporal_weighted_window,0.0058683576292176,5.4266169201273967e-14,0.0,0.0035210145775414,0.55,0.85,0.2999999999999999,triangular,96d4e8266c1a799b8efef869de589601
736,temporal_weighted_window,0.0058683576292176,1.8762749388134443e-13,0.0,0.0035210145775681,0.55,0.85,0.2999999999999999,gaussian,7a278bf3855855cd685ecdfa58979dbd
737,temporal_weighted_window,0.0058679770711827,0.0999999991521389,0.0,0.0235207860731374,0.45,1.0,0.55,cosine,61990185461b2b72c430070c1ff97250
738,temporal_window,0.0058300530473527,0.1048193464048065,559.2357369380145,111.87160928871228,0.35,0.85,0.5,uniform,65cfced5a62e6eb6f20ef88fde798a4f
739,temporal_weighted_window,0.0056399181939908,0.0999999994901561,0.0,0.0233839508144257,0.45,0.85,0.3999999999999999,cosine,3dbcfcea9fe124fa5d2932cc7a812b7c
740,temporal_weighted_window,0.0054383132909682,0.0999999999186892,0.0,0.0232629879583187,0.25,0.8,0.55,triangular,3ffa962d92489a2c6f0507ed44aeba7d
741,temporal_weighted_window,0.0053048888671839,0.0,0.0,0.0031829333203103,0.25,0.35,0.0999999999999999,gaussian,56c38cc0abfd4081132d3d85dc925cf7
742,temporal_window,0.0052636156058335,0.1028235663320656,568.6983622815255,113.76339533893504,0.35,0.8,0.45,uniform,9519b1e00755ebb64c1c76d531cf1e0e
743,temporal_multi_window,0.0052197076019039,0.1016728551403648,0.0,0.0234663955892153,0.1,0.9,0.8,uniform,3123ce6c3b697af4576623cde8fdbb99
744,temporal_weighted_window,0.005145504594057,0.0,0.0,0.0030873027564342,0.55,0.8,0.25,triangular,6cd85f829c3251e3682cdf8552d1b1c3
745,temporal_weighted_window,0.005145504594057,0.0,0.0,0.0030873027564342,0.55,0.8,0.25,cosine,eef997b94701780ff3de6a1170f54856
746,temporal_weighted_window,0.005145504594057,0.0,0.0,0.0030873027564342,0.55,0.8,0.25,gaussian,8ec887ea3334c924024b9ac78e119fcf
747,temporal_weighted_window,0.0048573838489012,0.099999999807371,0.0,0.0229144302708149,0.45,0.8,0.35,cosine,500ae2e57176e7da594ec6a6e503857e
748,temporal_weighted_window,0.0046128867623108,8.640361977853537e-13,0.0,0.0027677320575593,0.55,0.75,0.1999999999999999,gaussian,06c10a26b8f66d29fdfff692ec9559e8
749,temporal_multi_window,0.0043371896711925,0.1003829650573101,0.0,0.0226789068141775,0.2,0.7,0.4999999999999999,uniform,d500401556e41fd078b3b86c244d60bb
750,temporal_window,0.004263214427591,0.1020185147012264,0.0,0.0229616315967999,0.45,0.75,0.3,uniform,0acc5d5b24d558b3ddad9fd7e41c80b0
751,temporal_weighted_window,0.0039959549800046,0.0999999849549345,0.0,0.0223975699789897,0.45,0.7,0.2499999999999999,gaussian,9cdcf0ee43f2b7eedb57c81049748822
752,temporal_weighted_window,0.0039959549800046,0.0999999997169649,0.0,0.0223975729313957,0.45,0.7,0.2499999999999999,triangular,a32e161dc31d4d187a6dac8007bef81c
753,temporal_weighted_window,0.0039959549800046,0.0999999997589682,0.0,0.0223975729397964,0.45,0.7,0.2499999999999999,cosine,c60b1a425795cc6f2d13eae1dde31ecb
754,temporal_multi_window,0.0038735550537236,0.0,0.0,0.0023241330322341,0.7,0.9,0.2,uniform,af6e0956075f5a9f05891ac8c601dd2d
755,temporal_weighted_window,0.0037669302154697,0.0999999995786963,0.0,0.0222601580450211,0.45,0.85,0.3999999999999999,triangular,8adaf2a4ceb0307b24090afc3548f565
756,temporal_multi_window,0.0034104373140835,0.0,0.0,0.0020462623884501,0.55,0.85,0.2999999999999999,uniform,e9205320c6a3d743d5e26fdf5f117a50
757,temporal_multi_window,0.0033718919274647,0.1019660069423256,0.0,0.0224163365449439,0.3,1.0,0.7,uniform,4f9ec7a96a628fd1e2acdee742c813c2
758,temporal_window,0.0032425607486373,0.1049142649749875,622.1562258504407,124.45417355953232,0.2,0.65,0.45,uniform,3a504be816653a07086290fabc4591f9
759,temporal_weighted_window,0.0032305429272008,2.5865411475558104e-13,0.0,0.0019383257563722,0.55,0.75,0.1999999999999999,triangular,66bf718c3cff22ed5cae03a388c8e820
760,temporal_weighted_window,0.0032305429272008,2.501427983681334e-13,0.0,0.0019383257563705,0.55,0.75,0.1999999999999999,cosine,7bff4ae03821fb0220c3169eff83f91a
761,temporal_multi_window,0.003065845477184,0.0,0.0,0.0018395072863104,0.5,0.9,0.4,uniform,c78efce7cc207a5bb8451dbdad4e8da1
762,temporal_window,0.0028964110554968,0.1027114977616398,0.0,0.022280146185626,0.45,0.85,0.3999999999999999,uniform,f6b09babf0c784a7b008b4b5b4c6745d
763,temporal_weighted_window,0.0028774542688441,0.0,0.0,0.0017264725613064,0.2,0.45,0.25,cosine,ffbe38cac186e29ad19285f8597c0d26
764,temporal_weighted_window,0.0028774542688441,0.0,0.0,0.0017264725613064,0.2,0.45,0.25,gaussian,a974191608c67a21b3848a03a17c369f
765,temporal_weighted_window,0.0028774542688441,0.0,0.0,0.0017264725613064,0.2,0.45,0.25,triangular,c68ee1eb1e62abec5a123499cd4e682d
766,temporal_window,0.0028573292312702,0.0,0.0,0.0017143975387621,0.1,0.35,0.2499999999999999,uniform,66ee8dfaf62b6b445d13c850fe819baf
767,temporal_weighted_window,0.0027638325455372,0.0999993297247016,0.0,0.0216581654722627,0.45,0.85,0.3999999999999999,gaussian,b12bb1ac066fc5c0d241543cb6d6c488
768,temporal_weighted_window,0.0025962530464351,1.1688970247517173e-13,0.0,0.0015577518278844,0.6,1.0,0.4,triangular,88384cb04bbb1bc902a378addef69446
769,temporal_multi_window,0.0023954699412262,0.1047398818803165,0.0,0.022385258340799,0.15,0.95,0.7999999999999999,uniform,bfe40830a9ee49d09dc991790aaf34a2
770,temporal_weighted_window,0.0023717641785565,5.229706460654049e-13,0.0,0.0014230585072385,0.6,0.7,0.0999999999999999,triangular,df4d89b4624943a5dcfb44c2c527cfac
771,temporal_weighted_window,0.0023717641785565,5.428594124069264e-13,0.0,0.0014230585072424,0.6,0.7,0.0999999999999999,cosine,b035cac27b6ce4ab18465397873460e7
772,temporal_weighted_window,0.0021585190261151,5.703498683335595e-14,0.0,0.0012951114156805,0.55,1.0,0.4499999999999999,gaussian,fe9ad3ddd04792d72245f238d010001a
773,temporal_window,0.0020282747376237,0.0662972829083111,0.0,0.0144764214242364,0.05,0.35,0.3,uniform,9bfdefd478348f96d045f603ada6c3fc
774,temporal_weighted_window,0.0016488745227367,0.0999997253853089,0.0,0.0209892697907038,0.45,0.8,0.35,gaussian,a394a952af189c106de36ce3fcb9d0c3
775,temporal_multi_window,0.0015281454074129,0.0,0.0,0.0009168872444477,0.15,0.65,0.5,uniform,5b0a921585259f385a4457167339f268
776,temporal_multi_window,0.001324181678497,0.0,0.0,0.0007945090070982,0.05,0.45,0.4,uniform,6925388342ca2af1230b9d95618c7959
777,temporal_multi_window,0.0011273448099588,0.0,0.0,0.0006764068859753,0.6,1.0,0.4,uniform,bf5b56420fde7f4b0adada0b2d283fee
778,temporal_window,0.0011120164175321,0.0669008721671766,0.0,0.0140473842839546,0.0,0.4,0.4,uniform,29c57316689ad725f5101c9d78bac884
779,temporal_multi_window,0.0007350636264099,0.0999753823867906,0.0,0.0204361146532041,0.4,0.7,0.2999999999999999,uniform,6545aa8d7d6320773c34f59ffb38854c
780,temporal_weighted_window,0.0005611294499089,0.0,0.0,0.0003366776699453,0.2,0.35,0.1499999999999999,triangular,21705d8733a6c9dd8a907e6e1c467e97
781,temporal_weighted_window,0.0005611294499089,0.0,0.0,0.0003366776699453,0.2,0.35,0.1499999999999999,cosine,d71a1bdfa3874754eb60c4b19e2acc80
782,temporal_weighted_window,0.0001357439011038,2.212339770148802e-14,0.0,8.144634066675436e-05,0.0,0.45,0.45,triangular,193989de344ab87532bfd64d5c9a9125
783,temporal_weighted_window,5.686623203527009e-05,0.099999999810577,0.0,0.0200341197013365,0.45,0.8,0.35,triangular,3169b30ca56b962a696daa91d920dc1a
784,temporal_multi_window,2.6528436876278325e-05,0.1053633556966789,0.0,0.0210885882014615,0.1,0.95,0.85,uniform,b1bae666ebd90996f31ded37485d5900
785,temporal_attention_like,0.0,0.0,0.0,0.0,0.0,0.1,0.1,uniform,e8973b6474c76468def139b49bf986b4
786,temporal_attention_like,0.0,0.0,0.0,0.0,0.2,0.3,0.0999999999999999,uniform,50ef41fc5ef1556a976b5f1f9a6494f7
787,temporal_attention_like,0.0,0.0,0.0,0.0,0.1,0.2,0.1,uniform,dcd20639d626b118043b45f422fbade6
788,temporal_attention_like,0.0,0.0,0.0,0.0,0.05,0.15,0.0999999999999999,uniform,647724d94f2a830776e18f3c4175c47c
789,temporal_attention_like,0.0,0.0,0.0,0.0,0.15,0.25,0.1,uniform,493faf3d38f803fba685f9561acef87c
790,temporal_attention_like,0.0,0.0,0.0,0.0,0.55,0.95,0.3999999999999999,uniform,85766dce81f8ef3d071a1d092e8057ae
791,temporal_attention_like,0.0,0.0,0.0,0.0,0.1,0.5,0.4,uniform,f7fbca6daed1546bce01c06d13c00872
792,temporal_attention_like,0.0,0.0,0.0,0.0,0.6,1.0,0.4,uniform,2678473f313fd4fe212d3c64ae13a132
793,temporal_attention_like,0.0,0.0,0.0,0.0,0.0,0.35,0.35,uniform,a1bee44df67c3347dc2dded67bcfebc6
794,temporal_attention_like,0.0,0.0,0.0,0.0,0.7,1.0,0.3,uniform,abb5d2ac9124a078eb808714cebb9bb6
795,temporal_attention_like,0.0,0.0,0.0,0.0,0.65,0.95,0.2999999999999999,uniform,d8c82ff586dc9c3cb471969d8046d38d
796,temporal_attention_like,0.0,0.0,0.0,0.0,0.6,0.9,0.3,uniform,9a49cc02f7a790b183cae69d1b611ba9
797,temporal_attention_like,0.0,0.0,0.0,0.0,0.55,0.85,0.2999999999999999,uniform,123b9c274553794c523834dd70a78b48
798,temporal_attention_like,0.0,0.0,0.0,0.0,0.75,0.9,0.15,uniform,5de981fab9932c0751947593364d0ae9
799,temporal_attention_like,0.0,0.0,0.0,0.0,0.8,0.95,0.1499999999999999,uniform,2f90482a496644e19c9595e5abb62ec7
800,temporal_attention_like,0.0,0.0,0.0,0.0,0.85,1.0,0.15,uniform,1c6575776fcc07cef2fcc0a8ebfa6afb
801,temporal_attention_like,0.0,0.0,0.0,0.0,0.05,0.35,0.3,uniform,6bb6eca5a56906375ca814dde6a51159
802,temporal_attention_like,0.0,0.0,0.0,0.0,0.0,0.3,0.3,uniform,e753bf5deb1c996083e0a08b5d6ec123
803,temporal_attention_like,0.0,0.0,0.0,0.0,0.75,1.0,0.25,uniform,1edc5559878151a6d98b2d345a1895a0
804,temporal_attention_like,0.0,0.0,0.0,0.0,0.7,0.95,0.25,uniform,cadbd8de4d95cd230b9fe0296b55eecf
805,temporal_attention_like,0.0,0.0,0.0,0.0,0.65,0.9,0.25,uniform,41beaef0db75890de05ff8e508a12e29
806,temporal_attention_like,0.0,0.0,0.0,0.0,0.15,0.5,0.35,uniform,40eae70083b50bba53bd1d6c177b40c2
807,temporal_attention_like,0.0,0.0,0.0,0.0,0.1,0.45,0.35,uniform,8a4a0aa73abcff509857df4ae4247308
808,temporal_attention_like,0.0,0.0,0.0,0.0,0.05,0.4,0.35,uniform,e6697a5be0c95c9ed704b5dae55d7cf8
809,temporal_multi_window,0.0,0.0,0.0,0.0,0.9,1.0,0.0999999999999999,uniform,45f4c88c06005067b492baed0834937c
810,temporal_multi_window,0.0,0.0,0.0,0.0,0.1,0.25,0.15,uniform,958868cba0b3cd98eb509311976e7b43
811,temporal_multi_window,0.0,0.0,0.0,0.0,0.2,0.35,0.1499999999999999,uniform,63ec9ca92e278c366f634221a0146eaf
812,temporal_multi_window,0.0,0.0,0.0,0.0,0.2,0.3,0.0999999999999999,uniform,868f1b91e6df60b3999a6894ca1115bd
813,temporal_multi_window,0.0,0.0,0.0,0.0,0.25,0.35,0.0999999999999999,uniform,02531bf4e7665d15575b1df969cff3ee
814,temporal_multi_window,0.0,0.0,0.0,0.0,0.3,0.4,0.1,uniform,e9bec9cedee501513188ab08744fcd52
815,temporal_multi_window,0.0,0.0,0.0,0.0,0.35,0.45,0.1,uniform,2237a8baffc2bb3ab2974966def997ca
816,temporal_multi_window,0.0,0.0,0.0,0.0,0.4,0.5,0.0999999999999999,uniform,251a006aaedf644f932eae8b80c1bb9c
817,temporal_attention_like,0.0,0.0,0.0,0.0,0.7,0.9,0.2,uniform,fba607c994272cbfebaaae27dcefc49e
818,temporal_attention_like,0.0,0.0,0.0,0.0,0.75,0.95,0.1999999999999999,uniform,45134a0bc3db4a728c22394fa61c07bd
819,temporal_attention_like,0.0,0.0,0.0,0.0,0.8,1.0,0.1999999999999999,uniform,0655e7c6322ecfc693c04464bbfa879b
820,temporal_multi_window,0.0,0.0,0.0,0.0,0.65,0.75,0.0999999999999999,uniform,76b41857cd6ec86c2f7ed8ef9795534a
821,temporal_multi_window,0.0,0.0,0.0,0.0,0.7,0.8,0.1,uniform,a414973b18fb8e54ea1afa5298aae09b
822,temporal_multi_window,0.0,0.0,0.0,0.0,0.75,0.85,0.0999999999999999,uniform,ab0b14b2e0d9be4d0d91f130c5543a02
823,temporal_multi_window,0.0,0.0,0.0,0.0,0.8,0.9,0.0999999999999999,uniform,db5b7cb0fa0ee4f053470038fd9362d5
824,temporal_multi_window,0.0,0.0,0.0,0.0,0.85,0.95,0.0999999999999999,uniform,985f287ebd1ea5b7f08d476ea1544d45
825,temporal_attention_like,0.0,0.0,0.0,0.0,0.25,0.5,0.25,uniform,18afa5e319b832e5d709b9ba29eec351
826,temporal_attention_like,0.0,0.0,0.0,0.0,0.55,0.8,0.25,uniform,4abc4336d9a797a9c8cd1ba3ec1f6975
827,temporal_attention_like,0.0,0.0,0.0,0.0,0.6,0.85,0.25,uniform,cacc389d194b9afcb4cf75228f3376a8
828,temporal_attention_like,0.0,0.0,0.0,0.0,0.25,0.45,0.2,uniform,7c3037ae471a781fb2a99c1bbaa7ad0c
829,temporal_attention_like,0.0,0.0,0.0,0.0,0.3,0.5,0.2,uniform,a4745b0aa69388d4586eb435033e368b
830,temporal_attention_like,0.0,0.0,0.0,0.0,0.55,0.75,0.1999999999999999,uniform,bcaefd051071f9c90bdea97b0c9dd286
831,temporal_attention_like,0.0,0.0,0.0,0.0,0.6,0.8,0.2,uniform,dcc3025ae5e53320a631893139f63a24
832,temporal_attention_like,0.0,0.0,0.0,0.0,0.65,0.85,0.1999999999999999,uniform,ff0a3840ce51c71865fa869a029d1f3b
833,temporal_attention_like,0.0,0.0,0.0,0.0,0.1,0.4,0.3,uniform,e889988a119bdbf7993bf257c97fa167
834,temporal_attention_like,0.0,0.0,0.0,0.0,0.15,0.45,0.3,uniform,fd64821d426bc834afbb9a01afc87489
835,temporal_attention_like,0.0,0.0,0.0,0.0,0.2,0.5,0.3,uniform,d0bf1a2483a0e459b4e22c96e8deb23f
836,temporal_attention_like,0.0,0.0,0.0,0.0,0.0,0.25,0.25,uniform,9b1d2e4ce8caafe709a40c0b3ad1107a
837,temporal_attention_like,0.0,0.0,0.0,0.0,0.05,0.3,0.25,uniform,6aa37c5eed7410c6b1a3dede84ee7245
838,temporal_attention_like,0.0,0.0,0.0,0.0,0.1,0.35,0.2499999999999999,uniform,cbd4d7b8da0825b61ba5d184371eefe1
839,temporal_attention_like,0.0,0.0,0.0,0.0,0.15,0.4,0.25,uniform,cc7cd80628336247bdbdb0eeacea5a34
840,temporal_attention_like,0.0,0.0,0.0,0.0,0.2,0.45,0.25,uniform,5620255d6c344754d38d2473cb008ed7
841,temporal_multi_window,0.0,0.0,0.0,0.0,0.05,0.15,0.0999999999999999,uniform,92fac82bbb87d71c232d63c110199230
842,temporal_multi_window,0.0,0.0,0.0,0.0,0.1,0.2,0.1,uniform,dd0f780d8589002c5d8b3a925a1ada3c
843,temporal_multi_window,0.0,0.0,0.0,0.0,0.15,0.25,0.1,uniform,45e5edc645fd338a95f5c82fdddb8491
