episode_id,deminf_score,num_timestep_samples,raw_score_mean,normalized_score_mean,rank
67,-0.17026933570325722,212,-7.303670390596929,-0.17026933570325722,226
127,-0.17099689586060488,244,-7.3079874300565875,-0.17099689586060488,227
277,-0.17341241191492976,226,-7.310691645011789,-0.17341241191492976,228
22,-0.175957545622983,215,-7.301905621669089,-0.175957545622983,229
249,-0.17624940977718154,241,-7.30733183508592,-0.17624940977718154,230
239,-0.17725192000619683,242,-7.309721365447872,-0.17725192000619683,231
171,-0.18786753615575388,226,-7.330544272003625,-0.18786753615575388,232
145,-0.19660149395457405,239,-7.322130196596621,-0.19660149395457405,233
225,-0.20315322204375125,213,-7.3293615850111316,-0.20315322204375125,234
135,-0.21137497966780638,209,-7.33709137671682,-0.21137497966780638,235
60,-0.2274261844590089,238,-7.348995127263858,-0.2274261844590089,236
83,-0.23513684725690479,221,-7.354432218215045,-0.23513684725690479,237
32,-0.24681495295965536,211,-7.360956927234716,-0.24681495295965536,238
221,-0.24791042526102594,236,-7.360989684438975,-0.24791042526102594,239
216,-0.2528880513003511,225,-7.3631465586909535,-0.2528880513003511,240
117,-0.2598741567781051,260,-7.369176876239288,-0.2598741567781051,241
238,-0.26189914627881433,246,-7.370512261300229,-0.26189914627881433,242
232,-0.28738659307494197,213,-7.392582939637472,-0.28738659307494197,243
63,-0.29318367844051446,214,-7.397451390358518,-0.29318367844051446,244
139,-0.2945061222432399,210,-7.398028975441342,-0.2945061222432399,245
39,-0.3060960329407332,248,-7.403670260342218,-0.3060960329407332,246
96,-0.31919392331186874,223,-7.431062249324781,-0.31919392331186874,247
99,-0.32169513269976413,253,-7.414555982481663,-0.32169513269976413,248
47,-0.33007441711406166,217,-7.419180727224745,-0.33007441711406166,249
49,-0.33419041555806034,226,-7.422839175986681,-0.33419041555806034,250
119,-0.3348745448763113,218,-7.445127444165198,-0.3348745448763113,251
245,-0.33892965836076744,232,-7.431664251047989,-0.33892965836076744,252
196,-0.34546988881805074,222,-7.4329163154682245,-0.34546988881805074,253
240,-0.3562043315648084,247,-7.43818025164276,-0.3562043315648084,254
192,-0.36704371580273953,215,-7.449458644186804,-0.36704371580273953,255
164,-0.37445656664844984,230,-7.463023086216139,-0.37445656664844984,256
74,-0.37758958982723523,257,-7.456146608221546,-0.37758958982723523,257
40,-0.38270747794010085,244,-7.457542988120532,-0.38270747794010085,258
215,-0.3860320429185391,245,-7.461921405143478,-0.3860320429185391,259
31,-0.3878209119725404,229,-7.477430283242438,-0.3878209119725404,260
93,-0.3934716827111994,216,-7.483821319945065,-0.3934716827111994,261
137,-0.39832648911199053,275,-7.477014222000585,-0.39832648911199053,262
76,-0.3999707803090763,232,-7.476271541639306,-0.3999707803090763,263
122,-0.40095099436600506,219,-7.471130008929759,-0.40095099436600506,264
107,-0.4039397342503505,259,-7.472889509900656,-0.4039397342503505,265
169,-0.4042058916025794,242,-7.4738618848080804,-0.4042058916025794,266
274,-0.4053107287701619,240,-7.474284423722161,-0.4053107287701619,267
201,-0.4231647370266709,226,-7.497977401654628,-0.4231647370266709,268
292,-0.43260434568244444,249,-7.4952938636463164,-0.43260434568244444,269
289,-0.43595158619300645,210,-7.504599272258698,-0.43595158619300645,270
168,-0.43656710031196294,243,-7.499589171756278,-0.43656710031196294,271
223,-0.44921561027703505,243,-7.50907471085118,-0.44921561027703505,272
233,-0.4533568933920657,201,-7.514448074954461,-0.4533568933920657,273
270,-0.46125473313826226,255,-7.518767062043833,-0.46125473313826226,274
280,-0.48852965029061984,218,-7.548783437921367,-0.48852965029061984,275
191,-0.5025771854271073,236,-7.556779408185495,-0.5025771854271073,276
207,-0.5080101121549664,246,-7.5523992838252205,-0.5080101121549664,277
271,-0.5081810644860922,226,-7.5527336836564505,-0.5081810644860922,278
266,-0.5342081683548766,205,-7.569332884966842,-0.5342081683548766,279
104,-0.5390373688147818,219,-7.571895176235762,-0.5390373688147818,280
34,-0.5403963124390011,212,-7.5780089538802144,-0.5403963124390011,281
3,-0.5411590802111165,220,-7.584870907032129,-0.5411590802111165,282
206,-0.5633393035023673,262,-7.5902836735315296,-0.5633393035023673,283
33,-0.5667450893625552,243,-7.596931915387859,-0.5667450893625552,284
279,-0.5859821607983992,239,-7.608516349287046,-0.5859821607983992,285
19,-0.5955210150953167,210,-7.616745172228132,-0.5955210150953167,286
263,-0.601579131764177,244,-7.621279064423399,-0.601579131764177,287
70,-0.6201879642926001,206,-7.632406834259774,-0.6201879642926001,288
106,-0.6730828880988576,214,-7.682174187954341,-0.6730828880988576,289
217,-0.704485195336076,210,-7.70031851511153,-0.704485195336076,290
121,-0.738803269038678,240,-7.718858802318573,-0.738803269038678,291
287,-0.7571774181900361,238,-7.739199524166203,-0.7571774181900361,292
178,-0.780597940381614,203,-7.751677433258207,-0.780597940381614,293
36,-0.8081875371120709,258,-7.7690777063985825,-0.8081875371120709,294
68,-0.8138109246322879,257,-7.775386551784015,-0.8138109246322879,295
55,-0.9501031935254425,229,-7.886902425313447,-0.9501031935254425,296
255,-1.0191742681530638,203,-7.926369927003857,-1.0191742681530638,297
247,-1.0647670246481509,206,-7.967621775506769,-1.0647670246481509,298
132,-1.1472860565800929,222,-8.023173877068826,-1.1472860565800929,299
